key,nome,nomeunita1,daprof,aprof,litologia,etarel,a
4846019,CESANO 1,LIGURIDI S.L.,1060.0,1375.0,"ARGILLITE, CALCARI MARNOSI E CALCARENITE",CRETACEO SUP.,
5242002,GRADOLI 1,FORM. PIETRAFORTE (SANTA FIORA),1060.0,1680.0,ARENARIE CEM.CARB.,CRETACEO SUP.,CRETACEO INF.
988682,LUSTIGNANO 7,BRECCIA ANIDRITI E DOLOMIE SCT,1060.0,1260.0,ANIDRITE-CALCARE DOLOMITICO,TRIASSICO-SUP,
484128,MONTEVERDI 5,GRUPPO UNITA' DI MASSA SCT,1060.0,1100.0,FILLADI-CALCARE-QUARZITI,TRIASSICO,
573167,NIBBIO 7,BRECCIA ANIDRITI E DOLOMIE SCT,1060.0,1191.0,ANIDRITE-CALCARE DOLOMITICO,TRIASSICO-SUP,
4371027,PALINO 5,,1060.0,1895.0,"ARGILLEMARNOSE,SABBIE,ARENARIE,MAR",PLIOCENE SUP.,PLIOCENE INF.
6340005,SELVA 3,,1060.7,1405.7,ARGILLE E SABBIE,PLIOCENE,
1003338,CASCINA BUZZONI 1,DOSSO ANGELI,1061.0,1095.0,DEPOSITI DELTIZI COSTITUITI DA GHIAIE ALLA BASE E SILTSTONE,,
6429005,S.MICHELE 1,,1061.0,1628.0,"ARGILLE,ARGILLESCAGLIOSE,MARNE,MAR",,
6243010,COTIGNOLA 9,,1061.9,1198.9,SABBIE E MARNE,MIOCENE,
317755,GIOVANNA 19 DIR,,1062.0,1550.0,ARGILLE E SABBIE,,
6520005,STAFFORA 1D,,1063.0,3167.0,"ARGILLE CON SABBIE,CONGLOMERATI CON",PLIOCENE INF.,MESSINIANO
6520002,STAFFORA 1DIR.,,1063.0,1977.0,ARGILLE,PLIOCENE INF.,
6340019,MINERBIO 59,ARGILLE DEL SANTERNO,1063.4,1191.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
5558003,FIUME TENNA 1,,1063.6,1896.6,"ARGILLE,SABBIE",PLIOCENE MED.,PLIOCENE INF.
6826005,GALLIGNANO 2,,1063.6,2013.6,ARENARIE CALCAREE,PLIOCENE,
6829014,MONTIRONE 1,,1063.6,1412.6,MARNE ARENACEE E GHIAIE,MIOCENE,
5281453,OFFANENGO 1,ARGILLE DEL SANTERNO,1063.75,1200.75,ARGILLE GRIGIE PIU O MENO SILTOSE,MIOCENE MEDIO-SUP.,
6831001,MONTICHIARI 1,,1065.0,1440.0,MARNE E SABBIE CON CIOTTOLI,PLIOCENE,
6443024,SABBIONCELLO 29D,ARGILLE DEL SANTERNO,1065.5,1147.5,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6949001,JESOLO 1,,1066.2,1203.2,MARNE E SABBIE,MIOCENE,
6823012,PANDINO 11,,1066.3,2024.3,"SABBIE,ARGILLE E GHIAIE",PLIOCENE,
6922017,SEREGNA 6,GONFOLITE,1066.8,2277.8,ARENARIE E CONGLOMERATI,LANGHIANO,AQUITANIANO
5647001,M.CIVITELLO 1,MARNE DI GALLARE,1067.0,1130.0,MARNE,LANGHIANO,OLIGOCENE
321312,MANUELA 1 DIR,,1067.0,2370.0,ARGILLE E SABBIE,,
2157002,PLATANI 2,,1067.0,1359.75,ARGILLE CON INTERCALAZIONI DI ARENA,,
3978011,GROTTOLE 37,,1067.5,1134.5,INTERCALAZIONI DI ARGILLE E SABBIE,,
8320634,CAPO NEGRO 1 DIR,SIRACUSA,1068.0,1530.0,"PACKSTONE-GRAINSTONE BIANCO-BEIGE AD INTRACLASTI, OOLITI, PARZIALMENTE RICRISTALLIZZATO, FOSSILIFERO (FRAMMENTI DI ALGHE E GASTEROPODI), CON INTERCALAZIONI DI PACKSTONE PELLETTIFERO, PIU' FREQUENTI DA 1150 M, E RARI LIVELLI DI MUDSTONE BIANCO. IMPREGNAZIONI DI OLIO BITUMINOSO IN FRATTURE E MICROFRATTURE E NELLA POROSITA' INTERGRANULARE",LIAS SUP.,
6443028,SABBIONCELLO 38D,ARGILLE DEL SANTERNO,1068.3,1153.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6824008,CASIRATE 1,,1070.0,1293.0,GHIAIE E MARNE,MIOCENE,
547640,GABBRO 10,BRECCIA ANIDRITI E DOLOMIE SCT,1070.0,1140.0,CALCARE DOLOMITICO-ANIDRITE,RETICO,
7016001,LISANZA 1,FORMAZIONE FLYSCH LOMBARDO,1070.0,1265.0,,EOCENE SUPERIORE,
5534029,S.SILVESTRO 2,DIASPRI,1070.0,1075.0,DIASPRI,MALM,
1005312,SANTEDOARDO 2,GRUP.FORM. DEL VERRUCANO SCT,1070.0,1147.0,BRECCIA-FILLADI CLORITICHE-CALCARE MICRITICO-ANIDRITE,TRIASSICO-M,TRIASSICO-S
1009224,VC 1,DIASPRI,1070.0,1135.0,DIASPRI,MALM,
1000873,VOLPAGO 1,,1070.0,1095.0,MARNE SABBIOSE,PONTICO,
557557,ZOLFARA 2,GRUPPO FORM. SERIE OFIOLITICA,1070.0,1290.0,OFIOLITE-CALCARI,PALEOCENE,EOCENE-MEDIO
6243001,S.POTITO 1,ARGILLE DEL SANTERNO,1071.0,1827.0,,PLIOCENE MEDIO-SUPERIORE/PLEISTOCENE,
6345005,PORTO CORSINI 1,,1071.3,2486.3,ARGILLE E SABBIE,PLIOCENE,
8383499,DOLO 1 DIR,PAESE,1072.0,1113.0,MARNE GRIGIE,PLEISTOCENE?,PLIOCENE
1001661,MIRAMARE 1,,1072.0,1472.0,MARNE ALTERNATE A SABBIE ARENACEE CON LIVELLETTI DI GESSO,MIOCENE SUP ,
6844002,POLO 1D,ARGILLE DEL SANTERNO,1072.0,1161.0,ARGILLE,PLIOCENE INF.,
1005790,VETRALLA 1,BURANO,1072.0,2075.0,PREVALENZA DI DOLOMIA CALCAREA GRIGIO MARRONE PASSANTE A DOLOMIA GRIGIO SCURA CON FREQUENTI INTERCALAZIONI DI ANIDRITE CRISTALLINA BIANCA E RARI LIVELLI DI CALCARE GRIGIO CHIARO,NORICO,
5835002,CERTALDO 1,,1072.15,1735.15,"MARNE, SABBIE ED ARENARIE",MIOCENE,
6626008,CREMONA 13S,,1073.0,1165.0,SABBIE E ARGILLE,PLIOCENE,
6822006,S.BOVIO 1DIR.,PANDINO,1073.1,1508.1,ARGILLE E SABBIE,PLIOCENE SUP.,
6822006,S.BOVIO 1DIR.,ARGILLE DEL SANTERNO,1073.1,1508.1,ARGILLE E SABBIE,PLIOCENE SUP.,
3285002,LAVINIA 1DIR,,1075.0,2166.0,ARGILLE E SABBIE,PLIOCENE,
5341006,PC 16BIS,FORMAZIONI DEL FARMA SCT,1075.0,2405.0,FILLADI,CARBONIFERO,
804221,POGGIALE,SCAGLIA ROSSA,1075.0,1150.0,ARGILLITE-DIASPRI,CRETACEO,EOCENE
5534029,S.SILVESTRO 2,BRECCIA ANIDRITI E DOLOMIE,1075.0,1350.0,CALCARI ED ANIDRITI,RETICO,NORICO
980189,VOLPAIE 1,BASAMENTO METAMORFICO SL,1075.0,1100.0,SCISTO,PALEOZOICO,
3978002,GROTTOLE 36DIR.,,1076.0,1199.0,INTERCALAZIONI DI ARGILLA E SABBIA,,
6627002,MONTICELLI D'ONGINA 2,,1076.0,1427.0,MARNE ARENACEE E SABBIE,MIOCENE,
6827014,SONCINO 4,,1076.25,1926.25,ARGILLE,PLIOCENE,
3879010,PISTICCI 31DA,ARGILLE DEL SANTERNO,1076.4,1724.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6344011,"ALFINO 1D""A""",PORTO CORSINI,1076.8,1311.3,SABBIE,PLIOCENE INF.,
6443051,SABBIONCELLO 50D,ARGILLE DEL SANTERNO,1076.8,1156.8,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
1001310,RADICONDOLI 1,SCAGLIA ROSSA,1077.0,1120.0,ARGILLOSCISTI-CALCARE SILICEO,OLIGOCENE-I,CRETACEO-I
6443047,SABBIONCELLO 43D,ARGILLE DEL SANTERNO,1078.8,1155.8,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6443031,SABBIONCELLO 31D,ARGILLE DEL SANTERNO,1079.3,1154.8,ARGILLE,PLEISTOCENE,PLIOCENE MED.
1862006,GELA 1,,1080.0,1568.0,MARNE E MARNE CALCAREE,PLIOCENE,
1004285,LECCIA,QUARZITI E FILLADI INFERIORI,1080.0,1167.45,FILLADI-QUARZITI,PALEOZOICO,
5534042,POMARANCE 1,ARGILLE A PALOMBINI,1080.0,1119.0,"ARGILLITI,OFIOLITI,MARNE E MICRITI",CRETACEO INF.,
6443040,"SABBIONCELLO 23D""A""",ARGILLE DEL SANTERNO,1080.5,1168.0,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6529006,GHIARA 1DIR.,MARNOSO ARENACEA,1081.0,2556.0,,TORTONIANO-SERRAVALLIANO,
6345006,PORTO CORSINI 3,,1081.3,1502.3,SABBIE E ARGILLE,PLIOCENE,
3880007,DIMORA 1,,1082.0,1450.0,ARGILLE SILTOSE E SABBIE,QUATERNARIO,
6924013,PONTIROLO 1,,1082.0,5277.0,"ARENARIE,CONGLOMERATI E MARNE",MESSINIANO,MIOCENE
6340009,MINERBIO 1,,1082.3,1369.3,SABBIE E ARGILLE,PLIOCENE,
6345019,PORTO CORSINI 1D,,1083.0,4993.0,SABBIE E ARGILLE,PLIOCENE,
6340018,MINERBIO 58D,ARGILLE DEL SANTERNO,1083.4,1210.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6344011,"ALFINO 1D""A""",PORTO CORSINI,1084.5,1319.0,,PLIOCENE,
6539001,FICAROLO 1,,1084.6,1457.6,MARNE CON ARENARIE,MIOCENE,
5434009,MONTEROTONDO 19,BASAMENTO METAMORFICO SL,1085.0,1242.65,FILLADI,PALEOZOICO,
6443035,SABBIONCELLO 35D,ARGILLE DEL SANTERNO,1085.3,1157.8,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6329005,VALLEZZA 201,,1085.5,1182.5,ARGILLE SILTOSE CON MARNE E ARENARI,,
6340014,MINERBIO 41D,ARGILLE DEL SANTERNO,1086.4,1120.4,ARGILLE,PLEISTOCENE,
6643003,VILLADOSE 4,,1086.8,1199.8,MARNE,OLIGOCENE,
4371016,CANDELA 20,,1088.0,1647.0,"MARNE,ARGILLE,SABBIE,ARENARIE",PLIOCENE MED.,PLIOCENE INF.
6525001,GRAZZANO VISCONTI 1,,1088.0,1498.0,MARNE CON LIVELLETI SABBIOSI,MIOCENE,
6339010,MINERBIO 42D,ARGILLE DEL SANTERNO,1088.9,1163.4,ARGILLE,PLEISTOCENE,
6529001,CASELLO 1DIR.,ARGILLE DEL SANTERNO,1090.0,1301.0,,PLEISTOCENE-PLIOCENE SUPERIORE/MEDIO,
3781001,CAVONE 1,,1090.0,1700.0,"ARGILLE,SABBIE,CALCARI",,
5142019,LATERA 3,CALCARE MASSICCIO,1090.0,1250.0,"CALCARI, MICRITI E SPARITI",HETTANGIANO,
657019,SANGIOVANNI 1,BASAMENTO METAMORFICO SL,1090.0,1217.75,SCISTO,PALEOZOICO,
478969,SANTAMARIA,BASAMENTO METAMORFICO SL,1090.0,1138.95,SCISTO-QUARZITI,PALEOZOICO,
768246,VC 4,CALCARE MASSICCIO,1090.0,1120.0,CALCARE,LIAS-INF,
6824007,MALOSSA 14,GHIAIE DI SERGNANO,1091.0,1322.0,ARGILLE SABBIOSE E CONGLOMERATI,PLIOCENE INF.,
6824007,MALOSSA 14,ARGILLE DEL SANTERNO,1091.0,1322.0,ARGILLE SABBIOSE E CONGLOMERATI,PLIOCENE INF.,
6236001,RIO CIANO 1,FORMAZIONE MONTE DOSSO-FORMAZIONE BISMANTOVA,1091.0,3260.0,,CAMPANIANO-MAASTRICHTIANO-MIOCENE INFERIORE,
2983975,MARTINENGO 1,SANTERNO,1091.2,1157.2,ARGILLE ED ARGILLE SILTOSE GRIGIE CON LIVELLETTI DI SABBIA,PLIOCENE INF.,
6826012,SONCINO 1,,1091.3,1865.3,ARGILLE SABBIOSE,PLIOCENE,
6340016,MINERBIO 55D,ARGILLE DEL SANTERNO,1091.4,1217.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
4469001,ROSETO 1,,1091.45,2471.95,"ARGILLE,MARNE E SABBIE",PLIOCENE,
167778,ELISA 1,,1092.0,1437.0,MARNE,,
6922006,BRUGHERIO 1,,1092.5,1499.1,MARNE E GHIAIE,MIOCENE,
6339037,MINERBIO 76D,ARGILLE DEL SANTERNO,1092.9,1224.9,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
5754008,RUSTICO 1,FLYSCH DI TERAMO,1093.0,1397.0,SABBIE E ARGILLE,PLIOCENE INF.,
1004668,AMANDA 1 BIS,SABBIE DI ERACLEA,1093.37,1224.37,ARGILLA GRIGIA SILTOSO-SABBIOSA CON LIVELLETTI DI SABBIA. GHIAIA AD ELEMENTI QUARZOSI E CALCARE DA M 1178.37 A 1224.37,PLIOCENE INFERIORE,
1000939,PC 2,BRECCIA ANIDRITI E DOLOMIE SCT,1094.0,1102.05,CALCARE DOLOMITICO-ANIDRITE,TRIASSICO-S,
1003338,CASCINA BUZZONI 1,GESSOSO-SOLFIFERA,1095.0,1115.5,GESSI,,
121130,GIUDITTA 1,,1095.0,1231.0,ARGILLE,,
6443037,SABBIONCELLO 22D,ARGILLE DEL SANTERNO,1095.0,1180.0,ARGILLE,PLEISTOCENE,PLIOCENE MED.
4864008,SCERNI 3,,1095.0,1709.0,ARGILLE CON SABBIE,PLIOCENE,
1000873,VOLPAGO 1,,1095.0,1100.0,ARENARIE CALCAREE,PONTICO,
6725010,RIPALTA 28,,1095.35,1797.55,SABBIE E ARGILLE,PLIOCENE,
6829010,MACLODIO 1,,1095.45,1606.65,MARNE CON ARENARIE,OLIGOCENE,
540585,MAIERO 2,,1095.5,1499.5,ARGILLE CON SABBIA,PLIOCENE,
6726006,SORESINA 6,,1095.85,1325.85,ARGILLE,PLIOCENE,
1001391,FERRANDINA C,,1096.0,1012.0,SABBIA FINE CON GHIAIA FINE POLIGENICA,,
6826014,SONCINO 3,,1096.3,1836.3,ARGILLE E SABBIE,PLIOCENE,
6822013,LAMBRATE 3D,,1096.5,1732.5,ARGILLE E SABBIE CON CIOTTOLI,PLIOCENE,
6241010,IMOLA 10,,1096.55,1476.55,SABBIE E ARGILLE,PLIOCENE,
6443020,SABBIONCELLO 8,,1096.8,1398.8,SABBIE E ARGILLE,PLIOCENE,
6824009,MALOSSA 2,,1097.0,3900.0,"MARNE,ARENARIE E GHIAIE",MIOCENE,
5654001,CORNACCHIA 1,,1097.35,1525.35,"ARGILLE,MARNE,ARENARIE",,
6339013,MINERBIO 45D,ARGILLE DEL SANTERNO,1097.4,1234.4,ARGILLE CON QUALCHE LIVELLETTO DI S,PLEISTOCENE,PLIOCENE MED.
6443001,VALLI DI COMACCHIO 2NW,FUSIGNANO,1097.66,1705.66,MARNE CON SABBIE E GHIAIE,MESSINIANO,
6433004,BAGNOLO IN PIANO 2,,1097.95,2569.95,ARGILLE E SABBIE,PLIOCENE,
6339036,MINERBIO 75D,ARGILLE DEL SANTERNO,1098.4,1220.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
1009091,FERRANDINA B,,1099.0,1139.0,"ARGILLA PLASTICA SILTOSA, LEGGERMENTE SABBIOSA",,
6444001,GALLARE 5DIR.,SABBIE DI ASTI,1099.0,1835.0,,PLEISTOCENE,
6339026,MINERBIO 65D,ARGILLE DEL SANTERNO,1099.4,1239.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
412895,59,QUARZITI E FILLADI,1100.0,1529.0,FILLADI CLORITICHE,PALEOZOICO,
135261,145,BASAMENTO METAMORFICO SL,1100.0,1302.0,,PALEOZOICO,
4846016,CESANO 4,GR. FOR. FLYSCH DELLA TOLFA F.L.,1100.0,1350.0,ARGILLITI E CALCARI,CRETACEO,
948327,GLORIA 1,,1100.0,2380.0,CALCARI,,
5142024,LATERA 14,PERDITA TOTALE DI CIRCOLAZIONE,1100.0,1316.5,ROCCE MOLTO FRATTURATE,NON DEFINITA,
6823002,LISCATE 1,FORMAZIONE SANTERNO,1100.0,1160.0,,PLIOCENE MEDIO,
4060005,MOFETE 1,VULCANITI ALCALINO POTASSICHE,1100.0,1500.0,"TRACHITI ALCALINE,LATITI E TUFI",PLEISTOCENE SUP.,
484128,MONTEVERDI 5,QUARZITI E FILLADI INFERIORI,1100.0,1850.0,FILLADI-QUARZITI-FILLADI GRAFITOSE,PALEOZOICO,
5533001,MONTEVERDI 7,SCAGLIE TETTONICHE,1100.0,1260.0,FILLADI CLORITICHE,SILURIANO,
901044,PUNTONE 2,QUARZITI E FILLADI INFERIORI,1100.0,1222.0,FILLADI CLORITICHE/SERICITICHE,PALEOZOICO,
5536008,RADICONDOLI 14,GRUPPO FORM. SERIE LIGNITIFERA,1100.0,1400.0,CONGLOMERATI,TORTONIANO,
5434012,SANMARTINO 2,QUARZITI E FILLADI INFERIORI,1100.0,1498.0,FILLADI,PALEOZOICO,
662863,SERRAZZANO 16,QUARZITI E FILLADI INFERIORI,1100.0,1300.0,FILLADI,PALEOZOICO,
639842,TURBONE 1,SCAGLIE TETTONICHE,1100.0,1290.75,ANIDRITE-SCISTO,,
1000873,VOLPAGO 1,,1100.0,1245.0,MARNE SABBIOSE CON INTERCALAZIONI DI ARENARIA ,PONTICO,
6823022,SETTALA 18,ARGILLE DEL SANTERNO,1102.0,1303.5,ARGILLE,PLIOCENE SUP.,PLIOCENE INF.
4668022,TORRENTE TONA 16,,1102.0,1420.0,SABBIE E ARENARIE CON INTERCALAZION,PLIOCENE SUP.,PLIOCENE MED.
1005174,VAL TESINO 1,,1103.0,1400.0,"ARGILLA PLASTICA GRIGIO CHIARA DEBOLMENTE MARNOSA, CON PASSAGGI SOTTILI DI ARGILLA SILTOSA",,
5555004,PETRELLI 1,,1103.2,2265.2,"SABBIE,ARENARIE,ARGILLE,MARNE",MESSINIANO,MIOCENE MED.
6339035,MINERBIO 74D,ARGILLE DEL SANTERNO,1103.9,1234.4,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6300555,VAIANO 1,ARGILLE DEL SANTERNO,1104.2,1195.7,ARGILLA GRIGIA SILTOSA,PLIOCENE SUP.,
1007968,MARCELLA 1,COMPLESSO MARNOSO-ARENACEO,1105.0,1265.0,"ARGILLA, ARGILLA MARNOSA GRIGIA E BRUNA, SILTOSO-SABBIOSA E MARNA SILTOSA GRIGIA, FOSSILIFERA CON RARI VELI DI SABBIA DEBOLMENTE CEMENTATA",AQUITANIANO,
4372001,ORDONA 1,,1105.0,1195.0,CALCARI,MIOCENE,
6244001,ALFINO 1,ARGILLE DEL SANTERNO,1106.0,1148.0,,PLIOCENE  SUPERIORE MEDIO INFERIORE,
6823019,SETTALA 15D,ARGILLE DEL SANTERNO,1106.0,1321.0,ARGILLE,PLIOCENE SUP.,PLIOCENE INF.
6443032,SABBIONCELLO 32D,ARGILLE DEL SANTERNO,1106.3,1174.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6710001,S.BENIGNO CANAVESE 1,,1106.4,2696.3,"MARNE,SABBIE E CIOTTOLI",MIOCENE,
3073891,ERACLEA 1,,1106.65,1183.65,MARNA E MARNA ARENACEA TALVOLTA CON CIOTTOLI,TORTONIANO,
4271002,PALINO 11,,1107.0,1219.0,"MARNE ARGILLOSE,CALCARENITI,BRECCE",LANGHIANO,
6827001,CESARNA 1,GHIAIE DI SERGNANO,1108.0,1219.0,,MESSINIANO,
6340015,MINERBIO 54D,ARGILLE DEL SANTERNO,1108.4,1234.9,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6538001,PILASTRI 1,,1108.55,1305.55,ARGILLE E SABBIE,MIOCENE,
876202,DELIA 1,,1109.0,1250.0,ARGILLE,,
6443027,SABBIONCELLO 37D,ARGILLE DEL SANTERNO,1109.3,1213.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6340012,MINERBIO 39D,ARGILLE DEL SANTERNO,1109.35,1140.35,ARGILLE,PLEISTOCENE,
817378,BRUCIANO 1,GRUPPO FORM. VERRUCANO SCT,1110.0,1190.0,QUARZITI-SCISTO,TRASSICO,
5434005,CASTIGLIONI 1,GRUP. FORM. DEL VERRUCANO,1110.0,1160.0,ANAGENITI E SCISTI VERDI,TRIAS SUP.,TRIAS MED.
70309,PALAZZACCIO 1,BRECCIA ANIDRITI E DOLOMIE SCT,1110.0,1158.0,CALCARE DOLOMITICO-ANIDRITE,RETICO,
265053,PC 34,GRUPPO FORM. VERRUCANO SCT,1110.0,1180.0,QUARZITI-SCISTI VERDI-ANAGENITI,TRIASSICO-MEDIO,TRIASSICO-SUP
572134,PC 34A,GRUPPO FORM. VERRUCANO SCT,1110.0,1180.0,ANAGENITI-QUARZITI-FILLADI,TRIASSICO-MEDIO,TRIASSICO-SUP
749219,PC 34B,GRUPPO FORM. VERRUCANO SCT,1110.0,1240.0,ANAGENITI-QUARZITI-FILLADI,TRIASSICO-MEDIO,TRIASSICO-SUP
6823020,SETTALA 16D,ARGILLE DEL SANTERNO,1110.0,1302.0,ARGILLE,PLIOCENE SUP.,PLIOCENE INF.
6823021,SETTALA 17D,ARGILLE DEL SANTERNO,1110.0,1309.0,ARGILLE,PLIOCENE SUP.,PLIOCENE INF.
5142026,VALENTANO 2,CALCARE MASSICCIO,1110.0,1275.0,CALCARI,LIAS,
3879013,VARISANA 2,ARGILLE DEL SANTERNO,1110.0,1310.0,SABBIE CON ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6339020,MINERBIO 53D,ARGILLE DEL SANTERNO,1110.4,1278.9,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6340017,MINERBIO 56D,ARGILLE DEL SANTERNO,1110.9,1247.9,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6336006,S.CESARIO 1,,1111.3,1436.3,"ARGILLE,SABBIE E CIOTTOLI",PLIOCENE,
6822014,LAMBRATE 4D,,1111.5,1608.5,SABBIE E ARGILLE,PLIOCENE,
5730001,TOMBOLO 1,,1111.5,2206.5,ARGIILLA E SABBIA (A M 2207),PLIOCENE INF.,
6443033,SABBIONCELLO 33D,ARGILLE DEL SANTERNO,1112.3,1185.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
3771001,CANDELA 32,,1113.0,1566.0,SABBIE QUARZOSE E ARGILLE MARNOSE C,PLIOCENE MED.,
8383499,DOLO 1 DIR,ERACLEA,1113.0,1161.0,"MARNE GRIGIE, TALORA SILTOSO-SABBIOSE CON INTERCALATI LIVELLETTI SABBIOSO-ARENACEI",PLIOCENE MEDIO?,PLIOCENE INF.
6430001,PALAZZETTO 1,MARNOSO ARENACEA,1113.0,3109.0,,TORTONIANO/SERRAVALLIANO/LANGHIANO,
6345007,PORTO CORSINI 4,,1113.5,1526.5,SABBIE E ARGILLE,PLIOCENE,
6443050,SABBIONCELLO 49D,ARGILLE DEL SANTERNO,1114.3,1183.8,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6611001,CINZANO 1,,1114.65,1378.65,CONGLOMERATI E MARNE,EOCENE,
5241002,NIBBIO 8,FARMA,1115.0,3268.8,FILLADI,CARBONIFERO,
1008544,S.FILIPPO 1,,1115.0,2050.0,"ALTERNANZE DI ARGILLA CALCAREA, ARENARIE E SABBIE",PLIOCENE INF,
6823006,PREMENUGO 1,ARGILLE DEL SANTERNO,1115.15,1215.15,ARGILLE,PLIOCENE MED.,
1003338,CASCINA BUZZONI 1,MARNE DI GALLARE s.s.,1115.5,1374.0,MARNE,,
6443029,SABBIONCELLO 39D,ARGILLE DEL SANTERNO,1116.3,1224.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6528003,SORAGNA 2,,1116.3,1426.3,ARGILLE CON SABBIE,PLIOCENE,
6443038,SABBIONCELLO 23D,ARGILLE DEL SANTERNO,1116.5,1213.5,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6443045,SABBIONCELLO 41D,ARGILLE DEL SANTERNO,1116.8,1190.8,ARGILLE,PLEISTOCENE,PLIOCENE SUP.
6443019,SABBIONCELLO 7,,1116.8,1396.8,SABBIE E ARGILLE,PLIOCENE,
6827002,CESARNA 1A DIR.,GHIAIE DI SERGNANO,1117.0,1170.0,,MESSINIANO,
4371005,ASCOLI SATRIANO 10D,,1118.3,1643.3,"ARGILLE,SABBIE E ARGILLE SILTOSE",PLIOCENE SUP.,
5534042,POMARANCE 1,BRECCIA ANIDRITI E DOLOMIE,1119.0,1140.0,ANIDRITI E CALCARI DOLOMITICI,TRIAS SUP.,
6443025,SABBIONCELLO 30D,ARGILLE DEL SANTERNO,1119.5,1193.0,ARGILLE,PLEISTOCENE,PLIOCENE MED.
1009184,141,SCAGLIA ROSSA,1120.0,1140.0,ARGILLITE-MARNA,CRETACEO,EOCENE
679405,ADARBIA,BRECCIA ANIDRITI E DOLOMIE SCT,1120.0,1289.0,ANIDRITE-CALCARE DOLOMITICO-FILLADI SERICITICHE,RETICO,
557887,BAGNORE 8,BRECCIA ANIDRITI E DOLOMIE SCT,1120.0,1475.15,ANIDRITE,TRIASSICO-SUP,
5142011,LATERA 11,DIASPRI,1120.0,1160.0,DIASPRI E RADIOLARITI,CRETACEO INF.,CRETACEO SUP.
713310,MONTEVERDI 5A,QUARZITI E FILLADI INFERIORI,1120.0,1700.0,FILLADI-QUARZITI,PALEOZOICO,
1001310,RADICONDOLI 1,FORMAZIONI CONDENSATE DI S.T.,1120.0,1140.0,DIASPRI-CALCARE,GIURASSICO,CRETACEO
768246,VC 4,CALCARE CAVERNOSO,1120.0,1165.0,ANIDRITE,TRIASSICO-SUP,
6340014,MINERBIO 41D,ARGILLE DEL SANTERNO,1120.4,1251.4,"ARGILLE,SABBIE ARGILLOSE",PLIOCENE SUP.,PLIOCENE MED.
6624006,PONTE TIDONE 1,,1120.95,1596.95,MARNE E ARGILLE CON ARENARIE E CIOTTOLI,MIOCENE,
1002675,CAMPIDANO 1,,1121.0,1153.0,ARENARIA CALCAREA CON GROSSI ELEMENTI DI ROCCE VULCANICHE,AQUITANIANO-BURDIGALIANO,
1863002,PIANO LUPO 1,AMERILLO,1121.2,1311.2,MDST-WKST CON SELCE E LIVELLETTI DI,,
6443048,SABBIONCELLO 44D,ARGILLE DEL SANTERNO,1121.3,1199.3,ARGILLE,PLEISTOCENE,PLIOCENE MED.
6339001,MINERBIO 38DIR.,,1121.59,1312.09,ARGILLE CON LIVELLETTI DI SABBIE FINISSIME,PLIOCENE,
6443018,SABBIONCELLO 5,,1121.6,1646.6,SABBIE E ARGILLE,PLIOCENE,
6333003,RUBIERA 1,,1121.7,1261.7,ARGILLE E SABBIE,PLIOCENE,
6335004,FORMIGINE 1,,1122.3,1997.9,MARNE ARENACEE CON SABBIE,MIOCENE,
6727006,BORDOLANO 7,,1122.5,1859.5,ARGILLE CON CIOTTOLI E SABBIE,PLIOCENE,
6822008,SEGRATE 2D,,1122.6,1494.6,ARGILLE CON SABBIE,PLIOCENE,
6714003,SALI VERCELLESE 1,,1122.8,2185.8,SABBIE E ARGILLE,PLIOCENE,
6826013,SONCINO 2,,1123.3,1881.3,SABBIE E ARGILLE,PLIOCENE,
6443042,SABBIONCELLO 26,PORTO GARIBALDI,1123.5,1161.5,SABBIE ARGILLOSE,PLIOCENE MED.,
6624007,PONTE TIDONE 1BIS,,1123.6,2285.6,"MARNE,SABBIE ED ARENARIE",MIOCENE,
6345023,PORTO CORSINI 9D,PORTO GARIBALDI,1124.1,1319.1,SABBIE ARGILLOSE,PLIOCENE MED.,
1000555,146,SCAGLIA ROSSA,1125.0,1145.0,ARGILLITE,CRETACEO,EOCENE
